"","index","ActivityName","angle.tBodyAccJerkMean..gravityMean.","angle.tBodyGyroMean.gravityMean.","angle.tBodyGyroJerkMean.gravityMean.","angle.X.gravityMean.","angle.Y.gravityMean.","angle.Z.gravityMean."
"2492",2492,"WALKING",-0.94853286,-0.50014291,0.33194348,-0.45318746,0.27862948,0.35513444
"2493",2493,"WALKING",-0.52510863,-0.47537035,0.20671829,-0.45564352,0.27975584,0.35245114
"2494",2494,"WALKING",0.6299564,0.35336513,0.3081292,-0.46549256,0.27637965,0.34681278
"2495",2495,"WALKING",0.45535694,0.39648133,0.82479127,-0.4619342,0.27541198,0.35026818
"2496",2496,"WALKING_DOWNSTAIRS",0.69338007,0.36209317,0.049119293,-0.49628401,0.27789269,0.32098573
"2497",2497,"WALKING_DOWNSTAIRS",0.01775926,0.97110212,0.18301195,-0.5216442,0.2665631,0.30809734
"2498",2498,"WALKING_DOWNSTAIRS",0.58550693,0.95766245,-0.55429355,-0.49931364,0.26606598,0.32647189
"2499",2499,"WALKING_DOWNSTAIRS",0.55646084,-0.7776638,0.044290019,-0.46088659,0.28528088,0.34456417
"2500",2500,"WALKING_DOWNSTAIRS",-0.69185497,0.82096427,-0.10065694,-0.4724926,0.2816199,0.33771294
"2501",2501,"WALKING_DOWNSTAIRS",0.41348636,-0.7458386,-0.60681786,-0.48318413,0.27342327,0.33460624
"2502",2502,"WALKING_DOWNSTAIRS",0.35480813,-0.91290636,0.23858882,-0.48385669,0.27944631,0.33001353
"2503",2503,"WALKING_DOWNSTAIRS",0.66805749,-0.92137739,0.57401946,-0.47333944,0.28459342,0.33498067
"2504",2504,"WALKING_DOWNSTAIRS",0.53954543,0.27818804,0.89961418,-0.51063739,0.26660748,0.31700224
"2505",2505,"WALKING_DOWNSTAIRS",-0.85933986,0.83262958,0.11155692,-0.49259636,0.26307425,0.33373247
"2506",2506,"WALKING_DOWNSTAIRS",-0.45614478,-0.18786914,-0.095806918,-0.46265536,0.27463644,0.3501934
"2507",2507,"WALKING_DOWNSTAIRS",0.77129807,0.88688981,-0.16035535,-0.48688578,0.26481202,0.33718171
"2508",2508,"WALKING_DOWNSTAIRS",0.62614769,-0.68997365,-0.33730316,-0.50836604,0.24462695,0.33225298
"2509",2509,"WALKING_DOWNSTAIRS",-0.72477004,-0.8891762,0.16864737,-0.50324971,0.25655845,0.32929738
"2510",2510,"WALKING_DOWNSTAIRS",0.47690846,0.96417445,-0.16956561,-0.47431051,0.26490789,0.34706967
"2511",2511,"WALKING_DOWNSTAIRS",0.44420135,0.92719318,0.060202947,-0.48717783,0.26243102,0.33842785
"2512",2512,"WALKING_DOWNSTAIRS",-0.6933001,0.91423736,-0.14081532,-0.49682173,0.25379132,0.33602586
"2513",2513,"WALKING_DOWNSTAIRS",0.18116639,-0.31312731,-0.060475704,-0.48871086,0.25496393,0.34170494
"2514",2514,"WALKING_DOWNSTAIRS",0.75042562,0.57091175,-0.040115648,-0.4903213,0.2559188,0.33987908
"2515",2515,"WALKING_DOWNSTAIRS",0.47706342,-0.49779043,-0.45306187,-0.4894681,0.25859021,0.33895698
"2516",2516,"WALKING_DOWNSTAIRS",0.25423259,-0.95424912,-0.07251948,-0.47577178,0.27327655,0.34063313
"2517",2517,"WALKING_UPSTAIRS",-0.42893026,-0.968393,0.72414358,-0.37568763,0.27792678,0.41579368
"2518",2518,"WALKING_UPSTAIRS",-0.79414753,-0.87216276,0.53844886,-0.33705145,0.31058984,0.42512299
"2519",2519,"WALKING_UPSTAIRS",0.17574105,-0.90050521,-0.057328264,-0.32357843,0.336651,0.41731579
"2520",2520,"WALKING_UPSTAIRS",0.64219658,-0.92906253,0.16864257,-0.3374676,0.33411637,0.40825935
"2521",2521,"WALKING_UPSTAIRS",-0.70605385,0.82887568,0.24458425,-0.34870133,0.3143767,0.41354112
"2522",2522,"WALKING_UPSTAIRS",-0.16954222,-0.90697752,0.10626463,-0.34675232,0.30770736,0.41953989
"2523",2523,"WALKING_UPSTAIRS",0.65456941,0.70922585,0.058531469,-0.35319365,0.32507342,0.40247777
"2524",2524,"WALKING_UPSTAIRS",0.45794993,0.75987639,-0.10269208,-0.3453427,0.32880783,0.40595594
"2525",2525,"WALKING_UPSTAIRS",-0.34539933,0.96808995,-0.3028821,-0.33080533,0.32198974,0.42220442
"2526",2526,"WALKING_UPSTAIRS",-0.22951558,-0.96439413,0.058740005,-0.36876148,0.2765685,0.42185232
"2527",2527,"WALKING_UPSTAIRS",-0.23581342,-0.95035293,0.86647799,-0.35849491,0.28673212,0.42372901
"2528",2528,"WALKING_UPSTAIRS",0.63554597,-0.70254275,-0.039962542,-0.36445876,0.30374994,0.40842675
"2529",2529,"WALKING_UPSTAIRS",0.54553599,-0.82445493,-0.089164042,-0.36314791,0.31491929,0.40186402
"2530",2530,"WALKING_UPSTAIRS",0.41483422,-0.94732279,0.31069554,-0.37009941,0.32091493,0.39210159
"2531",2531,"WALKING_UPSTAIRS",0.45965006,0.47363277,-0.34945326,-0.37316403,0.3152004,0.39377029
"2532",2532,"WALKING_UPSTAIRS",-0.64866954,-0.83807803,0.40739326,-0.32764229,0.3125265,0.43108474
"2533",2533,"WALKING_UPSTAIRS",-0.62881779,0.88888875,0.45086698,-0.26196365,0.31107304,0.48173719
"2534",2534,"WALKING_UPSTAIRS",-0.46359817,0.9699255,-0.34084218,-0.24687199,0.31754745,0.48888902
"2535",2535,"WALKING_UPSTAIRS",0.35965968,-0.57807678,-0.94018185,-0.29390252,0.32257026,0.45019983
"2536",2536,"WALKING_UPSTAIRS",-0.6518503,-0.96436422,-0.23478429,-0.36389373,0.32588203,0.39340092
"2537",2537,"WALKING_UPSTAIRS",-0.40860379,-0.98600174,0.60820602,-0.33572286,0.32318051,0.41754233
"2538",2538,"WALKING_UPSTAIRS",0.7769942,-0.96731815,0.15345318,-0.32325322,0.31053421,0.43576636
"2539",2539,"WALKING_UPSTAIRS",-0.011904251,-0.97732849,0.17731106,-0.33604192,0.31439429,0.42335585
"2540",2540,"WALKING_UPSTAIRS",0.32074046,-0.6569011,-0.25559276,-0.34897282,0.3226476,0.40754782
"2541",2541,"WALKING_UPSTAIRS",0.47790291,-0.55804191,0.44577951,-0.33790759,0.32736946,0.41284963
"2542",2542,"WALKING_UPSTAIRS",0.75628835,0.86348478,0.47312671,-0.33666337,0.30946835,0.42616413
"2543",2543,"WALKING_UPSTAIRS",-0.86325827,0.9385155,-0.33441693,-0.34417585,0.29226897,0.4313109
"2544",2544,"STANDING",-0.056318202,0.0083779653,-0.081028463,-0.82610735,0.18054319,-0.073548391
"2545",2545,"STANDING",0.21304329,0.25990416,0.16659939,-0.82599938,0.18421655,-0.069839954
"2546",2546,"STANDING",-0.5788209,-0.24246358,0.4913421,-0.82755613,0.1831366,-0.06940732
"2547",2547,"STANDING",-0.27894426,-0.061715723,-0.24570545,-0.82723403,0.18193541,-0.071005806
"2548",2548,"STANDING",0.30941833,-0.26497334,0.15079976,-0.82918039,0.1801265,-0.070918732
"2549",2549,"STANDING",0.45484578,-0.23383177,0.46467566,-0.82997567,0.17924804,-0.071018794
"2550",2550,"STANDING",-0.15541398,0.24749836,-0.11225684,-0.82681647,0.18448896,-0.068698927
"2551",2551,"STANDING",-0.048605678,0.22872648,-0.24317069,-0.82481371,0.18806651,-0.06675147
"2552",2552,"STANDING",-0.098395277,0.66619571,0.97952161,-0.82694924,0.18444049,-0.068614577
"2553",2553,"STANDING",0.2490252,-0.29566115,0.21189948,-0.827045,0.18298675,-0.070090048
"2554",2554,"STANDING",-0.0008827055,-0.22016351,-0.92805648,-0.82480937,0.18481668,-0.070413678
"2555",2555,"STANDING",0.23867633,0.23158536,0.03956391,-0.82423232,0.18586194,-0.06986762
"2556",2556,"STANDING",-0.0044506812,-0.0021085774,0.76599576,-0.82490837,0.18681199,-0.068097064
"2557",2557,"STANDING",0.028889983,-0.34107215,0.87305704,-0.77880415,0.24999141,-0.00033599375
"2558",2558,"STANDING",0.076023058,-0.26084581,0.2697847,-0.82072994,0.21158206,-0.033974943
"2559",2559,"STANDING",-0.04143778,-0.31603037,0.018204194,-0.81365874,0.21709332,-0.033420882
"2560",2560,"STANDING",0.024892484,0.3121143,0.96787345,-0.81287824,0.21804396,-0.032479559
"2561",2561,"STANDING",0.043661427,0.44697727,0.025461099,-0.80991158,0.22046218,-0.031897031
"2562",2562,"STANDING",0.080978525,-0.50242193,0.40600309,-0.79692755,0.23142597,-0.027655617
"2563",2563,"STANDING",0.043670935,-0.094827741,-0.075298935,-0.7824401,0.2420755,-0.027013532
"2564",2564,"STANDING",0.15977004,0.31782921,-0.81285006,-0.7912749,0.23444731,-0.030973222
"2565",2565,"STANDING",-0.20062919,-0.64970109,-0.72472029,-0.80976869,0.2207397,-0.031438307
"2566",2566,"STANDING",-0.076995763,-0.057368199,0.46832967,-0.81297234,0.21718479,-0.034462921
"2567",2567,"STANDING",0.17854354,0.4050544,0.56824243,-0.80429483,0.2231457,-0.03571037
"2568",2568,"STANDING",-0.10086821,0.48756696,-0.16000893,-0.79791465,0.22959926,-0.030992113
"2569",2569,"STANDING",0.13549249,0.5157886,-0.23193196,-0.79895285,0.22951979,-0.028995103
"2570",2570,"STANDING",0.16412597,0.86512268,0.99607819,-0.80122731,0.22751571,-0.030018375
"2571",2571,"SITTING",0.14790202,0.070525586,0.33609007,-0.63139848,-0.11663348,-0.12616918
"2572",2572,"SITTING",-0.32447644,0.07713377,-0.091174811,-0.45824292,-0.23186618,-0.15873662
"2573",2573,"SITTING",-0.16112425,0.086554738,-0.11366358,-0.48393443,-0.22358837,-0.13808404
"2574",2574,"SITTING",0.37601756,0.086366011,-0.085565016,-0.48346282,-0.22396017,-0.13804297
"2575",2575,"SITTING",0.43386623,0.11239533,-0.10087043,-0.47819411,-0.22704245,-0.1397039
"2576",2576,"SITTING",-0.40617785,0.023265643,-0.2257232,-0.47847139,-0.22747571,-0.13843405
"2577",2577,"SITTING",-0.42636419,-0.050282941,-0.084338517,-0.47962635,-0.22750136,-0.136663
"2578",2578,"SITTING",0.21906157,-0.077189621,0.054985472,-0.47915839,-0.22829407,-0.13576128
"2579",2579,"SITTING",-0.48319695,-0.29253556,-0.304065,-0.47696936,-0.2293822,-0.13684427
"2580",2580,"SITTING",-0.0037624419,-0.08754743,-0.042247461,-0.47726765,-0.22935376,-0.13645427
"2581",2581,"SITTING",0.02413474,0.16020068,0.47202601,-0.47940711,-0.22887235,-0.13420467
"2582",2582,"SITTING",0.055691188,0.39532403,0.12369064,-0.48629646,-0.22653074,-0.12847511
"2583",2583,"SITTING",-0.10967574,0.47718622,-0.44656111,-0.91543277,0.073432363,-0.040279482
"2584",2584,"SITTING",0.15392098,0.42048741,-0.30192585,-0.9346552,0.061060401,-0.014706691
"2585",2585,"SITTING",-0.067500163,0.48745733,-0.43285975,-0.94312954,0.069621202,-0.014925985
"2586",2586,"SITTING",-0.041346573,-0.025203411,-0.4550761,-0.93106081,0.06608927,-0.023076491
"2587",2587,"SITTING",0.09604511,-0.39315271,-0.042198533,-0.93976939,0.067642342,-0.016334539
"2588",2588,"SITTING",-0.1774207,-0.42147299,0.33520165,-0.93975104,0.066635266,-0.01541073
"2589",2589,"SITTING",-0.11172535,-0.26581871,0.19509771,-0.9311653,0.063765172,-0.021002899
"2590",2590,"SITTING",0.27857846,-0.84762455,-0.09278527,-0.93236074,0.064077165,-0.02014786
"2591",2591,"SITTING",-0.2186968,-0.35272563,-0.00072033295,-0.93286112,0.063316906,-0.018947134
"2592",2592,"SITTING",-0.38009348,0.058118184,0.92345354,-0.93140404,0.062039123,-0.019127033
"2593",2593,"SITTING",0.14464956,0.080681219,-0.027952286,-0.93081454,0.061944176,-0.019617635
"2594",2594,"SITTING",0.23522963,-0.081656612,-0.072362475,-0.92869483,0.061591513,-0.021355796
"2595",2595,"SITTING",0.50586727,-0.028064553,-0.092048472,-0.92857393,0.061595423,-0.021477209
"2596",2596,"SITTING",0.2861859,0.29631336,-0.25127399,-0.9311357,0.062362143,-0.019711979
"2597",2597,"SITTING",0.19857814,0.18969541,0.062191463,-0.93313867,0.062258659,-0.017609616
"2598",2598,"LAYING",-0.067010634,-0.1712305,0.26589406,0.4814864,-0.65869801,-0.33171074
"2599",2599,"LAYING",-0.11676435,-0.26648657,0.24227237,0.46365362,-0.68838341,-0.29623697
"2600",2600,"LAYING",-0.14259407,-0.29850452,0.28924168,0.43523899,-0.70059963,-0.27528849
"2601",2601,"LAYING",0.030446629,-0.58373966,0.40417121,0.44037576,-0.6999963,-0.27748151
"2602",2602,"LAYING",-0.065405931,0.18437957,0.45952559,0.44095207,-0.70041726,-0.27718805
"2603",2603,"LAYING",0.055323509,0.23365168,-0.65385246,0.43955075,-0.70107779,-0.2760526
"2604",2604,"LAYING",0.46842564,-0.22532635,0.25593432,0.4391808,-0.70186774,-0.27507565
"2605",2605,"LAYING",0.1344977,-0.01952217,0.36954739,0.4412936,-0.70172276,-0.27585598
"2606",2606,"LAYING",-0.44679717,0.97373452,-0.38815498,0.44570972,-0.69968844,-0.27934679
"2607",2607,"LAYING",0.13200184,0.41945255,-0.37727906,0.44865189,-0.69868261,-0.28126032
"2608",2608,"LAYING",0.61107956,0.28338906,-0.28604854,0.44982993,-0.69938116,-0.28082122
"2609",2609,"LAYING",-0.29672265,0.11986232,-0.24612415,0.45083316,-0.69983334,-0.28060117
"2610",2610,"LAYING",-0.36185754,-0.28810335,-0.70779982,0.45088176,-0.69999944,-0.28043354
"2611",2611,"LAYING",-0.012442047,-0.17989119,0.47610765,0.43736816,-0.69990023,-0.27669884
"2612",2612,"LAYING",-0.13376062,-0.11413543,-0.78485783,0.41727967,-0.70809594,-0.26108631
"2613",2613,"LAYING",0.083446255,-0.16118982,0.012697443,0.3897297,-0.74629782,-0.20525287
"2614",2614,"LAYING",0.20006494,0.20452314,0.86149494,0.35812909,-0.77912322,-0.14312892
"2615",2615,"LAYING",0.0065969474,0.10249947,-0.0093852771,0.32422731,-0.77470165,-0.12121586
"2616",2616,"LAYING",-0.0023012199,-0.38965855,-0.69372903,0.31855441,-0.76123175,-0.13820604
"2617",2617,"LAYING",0.24476841,-0.66645417,0.692036,0.32317215,-0.76165893,-0.14155516
"2618",2618,"LAYING",-0.032132214,-0.028309385,-0.50610135,0.3232563,-0.76029355,-0.14376194
"2619",2619,"LAYING",-0.22674529,-0.70074043,0.45480379,0.32330199,-0.75943963,-0.14512702
"2620",2620,"LAYING",-0.22314879,-0.71022751,0.73862006,0.33209069,-0.76608368,-0.14218616
"2621",2621,"LAYING",0.26272303,0.69472565,-0.52233714,0.34472895,-0.77604357,-0.13727433
"2622",2622,"LAYING",0.17909345,0.5787795,-0.49771065,0.34840574,-0.77924079,-0.13537529
"2623",2623,"LAYING",-0.13522223,0.71429498,-0.31572741,0.34902961,-0.77611106,-0.14061271
"2624",2624,"LAYING",-0.054372737,0.77607382,0.49435233,0.35248743,-0.77343151,-0.147221
"2625",2625,"LAYING",-0.34063669,0.68253433,-0.88928018,0.35308718,-0.77183565,-0.14997982
"2626",2626,"LAYING",-0.056884238,-0.64198806,-0.75340912,0.34749372,-0.76983424,-0.14872984
"2627",2627,"LAYING",0.38845882,-0.7650138,0.7715237,0.34520491,-0.76918611,-0.14794449
"2628",2628,"LAYING",0.67636819,-0.26475941,0.11922402,0.34788275,-0.76913135,-0.15004887
"2629",2629,"LAYING",-0.1809749,0.56874051,-0.46119863,0.3505798,-0.77134059,-0.14884415
"2630",2630,"LAYING",-0.65114345,0.32872555,-0.47984606,0.35354083,-0.77449721,-0.14645355
"2631",2631,"LAYING",0.56927436,-0.65525852,0.16074844,0.35413668,-0.77490379,-0.14630537
"2632",2632,"WALKING",-0.15552056,0.84810488,0.29600178,-0.7582611,0.24995872,-0.053876496
"2633",2633,"WALKING",0.70101833,0.69482658,0.62969634,-0.77113644,0.24617937,-0.039519882
"2634",2634,"WALKING",0.41574052,0.61756451,-0.1993575,-0.77197667,0.24451572,-0.042311438
"2635",2635,"WALKING",-0.53419563,0.024878665,-0.044113377,-0.76837337,0.24766188,-0.041011463
"2636",2636,"WALKING",-0.74329378,0.74590598,-0.63220572,-0.77111449,0.24637471,-0.039024488
"2637",2637,"WALKING",0.048633187,0.27062425,-0.84671778,-0.77278699,0.24187396,-0.047351588
"2638",2638,"WALKING",0.62109353,-0.88498572,-0.63160522,-0.76102475,0.24910407,-0.051070029
"2639",2639,"WALKING",-0.24847542,-0.33902855,-0.065084316,-0.75313172,0.25659799,-0.047081156
"2640",2640,"WALKING",-0.54230788,-0.81987933,-0.088495271,-0.75653946,0.25492032,-0.044891546
"2641",2641,"WALKING",0.10800422,-0.8014183,0.47455602,-0.75922458,0.25284696,-0.04513903
"2642",2642,"WALKING",-0.65317143,-0.286006,0.34760466,-0.76123853,0.25158757,-0.044546485
"2643",2643,"WALKING",0.58254078,0.63508243,0.30429464,-0.76789299,0.24755699,-0.042238978
"2644",2644,"WALKING",0.60562084,0.86152255,-0.014918782,-0.76771166,0.25012048,-0.035356117
"2645",2645,"WALKING",-0.29250741,-0.76727669,-0.80720913,-0.75719288,0.25773729,-0.035361098
"2646",2646,"WALKING",0.38752061,0.94171889,-0.58771573,-0.74173831,0.26367697,-0.050527051
"2647",2647,"WALKING",-0.57671614,0.84501957,-0.43680873,-0.75656588,0.25472795,-0.045348499
"2648",2648,"WALKING",-0.31093411,0.15775022,-0.79899652,-0.77309501,0.2440218,-0.041444649
"2649",2649,"WALKING",0.40952424,-0.61337042,-0.71547663,-0.776171,0.24449014,-0.033800517
"2650",2650,"WALKING",0.35757952,-0.89742807,0.55422086,-0.76802346,0.25109688,-0.031560561
"2651",2651,"WALKING",-0.20652321,-0.94250922,-0.2004065,-0.75960624,0.25578778,-0.036000415
"2652",2652,"WALKING",-0.74100896,-0.88788969,-0.76416697,-0.7623386,0.2511034,-0.043686379
"2653",2653,"WALKING",-0.54990903,-0.73733188,-0.021188663,-0.7696686,0.24400688,-0.047829062
"2654",2654,"WALKING",-0.50573978,-0.11658841,0.72799462,-0.77325509,0.24099146,-0.048588493
"2655",2655,"WALKING",0.8760477,0.69779292,0.69841071,-0.77023846,0.24314572,-0.048848242
"2656",2656,"WALKING",0.70910407,0.72082914,0.043477761,-0.76613071,0.24866285,-0.042749732
"2657",2657,"WALKING",-0.641323,0.28246701,-0.39520334,-0.76637188,0.24825682,-0.04334957
"2658",2658,"WALKING",-0.86793918,-0.37517951,0.55337832,-0.76686764,0.24586793,-0.048385516
"2659",2659,"WALKING",-0.48237916,0.5274053,-0.0022650707,-0.7671904,0.24828019,-0.04168984
"2660",2660,"WALKING_DOWNSTAIRS",0.60577262,0.49642403,0.21281692,-0.78153712,0.22969491,-0.058760126
"2661",2661,"WALKING_DOWNSTAIRS",0.91172533,0.98951317,0.52865835,-0.78366297,0.21948476,-0.072653392
"2662",2662,"WALKING_DOWNSTAIRS",-0.74815413,0.96649411,-0.45370836,-0.78961847,0.21396665,-0.073328111
"2663",2663,"WALKING_DOWNSTAIRS",-0.71841685,0.057418493,-0.7642988,-0.79141211,0.21621726,-0.067916831
"2664",2664,"WALKING_DOWNSTAIRS",0.8072672,0.62389962,-0.5744035,-0.80047988,0.20867293,-0.067795845
"2665",2665,"WALKING_DOWNSTAIRS",-0.89116153,-0.81976289,0.015647233,-0.81601542,0.19905445,-0.062709025
"2666",2666,"WALKING_DOWNSTAIRS",-0.25372241,-0.96534223,0.64854032,-0.80518625,0.20783581,-0.063283371
"2667",2667,"WALKING_DOWNSTAIRS",-0.53587349,0.93750241,-0.44026154,-0.81040319,0.20759655,-0.057041572
"2668",2668,"WALKING_DOWNSTAIRS",-0.094594453,0.91233922,0.75463732,-0.80298822,0.20070227,-0.075318237
"2669",2669,"WALKING_DOWNSTAIRS",-0.24512112,0.94003879,-0.54339777,-0.80562882,0.19848566,-0.075107691
"2670",2670,"WALKING_DOWNSTAIRS",0.65756429,0.92969041,-0.55207842,-0.81525768,0.19830815,-0.06460045
"2671",2671,"WALKING_DOWNSTAIRS",-0.86344594,0.84732305,-0.58259263,-0.81381857,0.2007478,-0.062971844
"2672",2672,"WALKING_DOWNSTAIRS",0.3794603,-0.94070567,-0.75750884,-0.80426116,0.20575753,-0.067360961
"2673",2673,"WALKING_DOWNSTAIRS",-0.5787096,-0.95834252,0.69282884,-0.79037241,0.21459895,-0.071544308
"2674",2674,"WALKING_DOWNSTAIRS",0.60834842,0.94029187,-0.33260955,-0.76161476,0.23266866,-0.080359228
"2675",2675,"WALKING_DOWNSTAIRS",-0.58376513,0.98122162,-0.53379556,-0.78729787,0.20198198,-0.09030649
"2676",2676,"WALKING_DOWNSTAIRS",0.91254851,0.94599323,0.13888538,-0.82082105,0.18598732,-0.073238339
"2677",2677,"WALKING_DOWNSTAIRS",0.11125812,0.63322024,0.89991103,-0.81508352,0.1925837,-0.071890501
"2678",2678,"WALKING_DOWNSTAIRS",0.50944158,0.78695713,-0.30274565,-0.80898436,0.19394732,-0.076765172
"2679",2679,"WALKING_DOWNSTAIRS",-0.53507359,-0.83467904,-0.93008213,-0.81524336,0.19221689,-0.072143636
"2680",2680,"WALKING_DOWNSTAIRS",-0.41683426,-0.94315471,0.48707831,-0.80245129,0.19843758,-0.078552362
"2681",2681,"WALKING_UPSTAIRS",-0.26279102,-0.94910551,0.71371395,-0.75911248,0.25660655,-0.034544461
"2682",2682,"WALKING_UPSTAIRS",0.001541385,-0.91212161,0.60638882,-0.70932029,0.29702062,-0.010594175
"2683",2683,"WALKING_UPSTAIRS",0.77873006,-0.92215067,-0.21466972,-0.67988876,0.31793653,-0.0068797945
"2684",2684,"WALKING_UPSTAIRS",0.42173628,-0.95038642,0.5254684,-0.68147354,0.31440473,-0.023294556
"2685",2685,"WALKING_UPSTAIRS",-0.45656337,-0.41167049,-0.23260003,-0.67443213,0.31891687,-0.02553549
"2686",2686,"WALKING_UPSTAIRS",-0.90316684,-0.82217558,-0.70119154,-0.67549198,0.31957348,-0.017528333
"2687",2687,"WALKING_UPSTAIRS",-0.19573593,0.96001229,0.54961222,-0.6837266,0.31353735,-0.019291136
"2688",2688,"WALKING_UPSTAIRS",0.92895263,0.92328782,-0.23884652,-0.68937536,0.31021947,-0.015396785
"2689",2689,"WALKING_UPSTAIRS",-0.56267145,-0.94755284,0.76005413,-0.72990111,0.27833141,-0.031811418
"2690",2690,"WALKING_UPSTAIRS",-0.77520295,-0.87598667,0.91270875,-0.69213967,0.30780002,-0.018444087
"2691",2691,"WALKING_UPSTAIRS",0.90831364,-0.96796975,-0.56431562,-0.68388498,0.31401771,-0.015595873
"2692",2692,"WALKING_UPSTAIRS",0.33634151,-0.9238736,0.50778517,-0.69081366,0.30837975,-0.020454883
"2693",2693,"WALKING_UPSTAIRS",-0.91413115,-0.47706402,0.43520468,-0.68752634,0.30961765,-0.02607784
"2694",2694,"WALKING_UPSTAIRS",-0.17917046,-0.6974819,-0.090646761,-0.68646755,0.31054395,-0.025163793
"2695",2695,"WALKING_UPSTAIRS",0.73937377,0.94702335,-0.34769683,-0.6870495,0.31174562,-0.01602166
"2696",2696,"WALKING_UPSTAIRS",0.50388147,0.92907018,-0.62268476,-0.69767553,0.30575859,-0.005371337
"2697",2697,"WALKING_UPSTAIRS",-0.41998772,-0.98548496,0.66161456,-0.73274378,0.27418893,-0.039184489
"2698",2698,"WALKING_UPSTAIRS",0.2827274,-0.91810997,-0.075366006,-0.68694553,0.31154344,-0.017752361
"2699",2699,"WALKING_UPSTAIRS",0.82944949,-0.92211491,-0.65216328,-0.660826,0.33099566,-0.0084073668
"2700",2700,"WALKING_UPSTAIRS",-0.65125538,-0.95433954,0.66390991,-0.66886187,0.3248031,-0.013345192
"2701",2701,"WALKING_UPSTAIRS",-0.84817081,-0.44672793,0.33551081,-0.68830941,0.31016877,-0.020246747
"2702",2702,"WALKING_UPSTAIRS",-0.42019202,-0.64446006,-0.48314914,-0.69127325,0.30643465,-0.028684672
"2703",2703,"WALKING_UPSTAIRS",0.55577561,0.90977452,0.71319907,-0.6791643,0.31510988,-0.027963911
"2704",2704,"WALKING_UPSTAIRS",0.25030636,0.91944643,0.46334052,-0.6769794,0.3180999,-0.02019616
"2705",2705,"STANDING",-0.10397958,-0.025226199,-0.23678894,-0.94335396,0.13433307,0.034072486
